,Unnamed: 0,author_id,created_at,edit_history_tweet_ids,id_x,lang,public_metrics,text,username,imp_count,like_count,retweet_count,type,negative,neutral,positive
3543,1668,573356661,2022-03-04 18:47:57+00:00,[1499818949520809993],1499818949520809993,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","This fierce competition puts continual pressure on total $ATUS subscriber growth given this = 1/3rd of total ATUS HP, as well as ARPU pressure due to the promotions. Broadband revenue growth last Q =  3% versus low-mid teens % 2017-2020. 9/n",Find_Me_Value,0,1,0,fin_poster,0.2629028856754303,0.4906499683856964,0.2464471459388733
3544,1669,573356661,2022-03-04 18:46:13+00:00,[1499818512772218886],1499818512772218886,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","Each year $ATUS gains broadband subscribers in the Optimum ""non-FiOS"" and Suddenlink footprint, while either slightly gaining or losing subs in the $VZ FiOS footprint. The competitiveness doesn’t seem to slow down. It has ramped up further in 2021    8/n",Find_Me_Value,0,0,0,fin_poster,0.1447552889585495,0.47890377044677734,0.37634092569351196
3545,1670,573356661,2022-03-04 18:44:48+00:00,[1499818155451031557],1499818155451031557,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","$VZ has competed against Cablevision in this footprint for 15+ years and they notoriously ~split market share.  Yet, instead of allowing for both to enjoy high profitability, they compete with excessive promotions, discounts, content bundling for free, and gift cards. $ATUS 7/n",Find_Me_Value,0,1,0,fin_poster,0.1675194948911667,0.381343811750412,0.45113664865493774
3546,1671,573356661,2022-03-04 18:43:54+00:00,[1499817928685989893],1499817928685989893,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","The problem with Cablevision (Optimum) is about 60-65% of their footprint overlaps with Verizon FiOS (VZ), or about 3m HP. $ATUS 6/n",Find_Me_Value,0,0,0,fin_poster,0.63087397813797,0.3451234698295593,0.02400253713130951
3547,1672,573356661,2022-03-04 18:43:13+00:00,[1499817757470347264],1499817757470347264,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","Cablevision (Optimum) has ~5.3m HP in the NY area, such as Brooklyn, Long Island, Bronx, The Hamptons, Greenwich CT. At first glance the footprint demographics are appealing: very high density, ~80% of plant is aerial, median income is ~30% higher than U.S. average. $ATUS 5/n",Find_Me_Value,0,0,0,fin_poster,0.1693941354751587,0.6831250786781311,0.1474808305501938
3548,1673,573356661,2022-03-04 18:42:11+00:00,[1499817496416821250],1499817496416821250,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",This has allowed Suddenlink to grow broadband subscribers and charge higher prices without as much concern for losing too many subs. Broadband ARPU is $70-$75+ (~10% higher than Cablevision historically) and EBITDA margins are high-40% (compare to Cablevision low 40%). $ATUS 4/n,Find_Me_Value,0,0,0,fin_poster,0.16977521777153015,0.534963846206665,0.2952609658241272
3549,1674,573356661,2022-03-04 18:41:32+00:00,[1499817332859940876],1499817332859940876,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","Suddenlink (Acq 2015) operates in Texas, LA, OK, AK, North Carolina, and other small pockets across the U.S. for a total of ~3.7m HP. Only about 20-25% of the footprint overlaps with fiber, and thus Suddenlink has enjoyed low competitive dynamics over the last 5+ years. $ATUS 3/n",Find_Me_Value,0,1,0,fin_poster,0.08825984597206116,0.5976892113685608,0.31405094265937805
3550,1675,573356661,2022-03-04 18:40:50+00:00,[1499817156988620802],1499817156988620802,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","Cablevision and Suddenlink are *very* different cable companies due to their footprints, demographics, and competitive dynamics. $ATUS 2/n",Find_Me_Value,0,0,0,fin_poster,0.28327682614326477,0.6418555974960327,0.07486757636070251
3551,1676,573356661,2022-03-04 18:40:32+00:00,[1499817080971051011],1499817080971051011,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 1, 'impression_count': 0}",Altice U.S. ( $ATUS) was formed through the combination of two cable companies in 2015/2016 – Suddenlink and Cablevision – by then-parent co. Altice Europe N.V. (https://t.co/EKhcIwhkfa). 1/n,Find_Me_Value,0,0,0,fin_poster,0.049918387085199356,0.8328231573104858,0.1172584593296051
3552,1677,573356661,2022-03-04 18:10:27+00:00,[1499809511443423235],1499809511443423235,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","$ATUS - Sample Deck now available under ""Sample Posts"" on https://t.co/7yQEY1bjiG",Find_Me_Value,0,3,0,fin_poster,0.018475228920578957,0.9159111976623535,0.06561359018087387
3553,1678,573356661,2022-03-04 17:58:47+00:00,[1499806577116663814],1499806577116663814,en,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 25, 'quote_count': 1, 'bookmark_count': 7, 'impression_count': 0}","$ATUS - Altice U.S. - Side Deck available now on https://t.co/m7tzdNqIpg (members only)

Will summarize my thoughts later today + upload a *sample* of the deck later as well. https://t.co/rDuyzxVFeL",Find_Me_Value,0,25,2,fin_poster,0.0393175408244133,0.8510811924934387,0.1096012070775032
3554,1679,573356661,2022-03-03 14:10:22+00:00,[1499386703924154368],1499386703924154368,en,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 3, 'quote_count': 0, 'bookmark_count': 1, 'impression_count': 0}",So...is the $ATUS investor relations site down?,Find_Me_Value,0,3,0,fin_poster,0.4452506899833679,0.5364437103271484,0.018305590376257896
3555,1680,573356661,2022-02-23 16:46:25+00:00,[1496526874067058691],1496526874067058691,en,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 12, 'quote_count': 0, 'bookmark_count': 3, 'impression_count': 0}","Name companies that have done large amounts of repurchases at a cheap price (relative to stock px + value), then slowed it down as the price got overvalued? See too many companies repurchase large amounts at high prices, then when the stock tanks the repurchases go almost to $0.",Find_Me_Value,0,12,0,fin_poster,0.7309315204620361,0.2371779978275299,0.03189047798514366
3556,1681,573356661,2022-02-21 14:44:22+00:00,[1495771384072519689],1495771384072519689,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 8, 'quote_count': 0, 'bookmark_count': 1, 'impression_count': 0}","In other words, $BRK is up about 5% on their $ATVI purchase… https://t.co/l9PLqtcYhU",Find_Me_Value,0,8,0,fin_poster,0.06113258749246597,0.7479467988014221,0.19092068076133728
3557,1682,573356661,2022-02-18 19:45:34+00:00,[1494760017395949569],1494760017395949569,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","From 2/14 - Tom Murphy resigns from BOD at $BRK, cites bout with COVID as the reason https://t.co/03zYfelMm2",Find_Me_Value,0,2,0,fin_poster,0.3996398448944092,0.5641763210296631,0.036183856427669525
3558,1683,573356661,2022-02-17 16:56:40+00:00,[1494355124248092684],1494355124248092684,no,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 5, 'quote_count': 0, 'bookmark_count': 1, 'impression_count': 0}",$BABA Munger response https://t.co/oWoVIn2oo3,Find_Me_Value,0,5,0,fin_poster,0.06565197557210922,0.8606409430503845,0.07370708882808685
3559,1684,573356661,2022-02-14 21:39:28+00:00,[1493339129488285703],1493339129488285703,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 10, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","Tepper / Appaloosa buying: adding the physical retailers:
 - $M Macy's (#3 position) + 44%
- $KSS Kohl's +10% (only 2% position)
- $JWN new buy - small &lt;1%
- $DKS Dick's Sporting - small &lt; 1%",Find_Me_Value,0,10,0,fin_poster,0.06858919560909271,0.8481404185295105,0.08327041566371918
3560,1685,573356661,2022-02-14 21:36:48+00:00,[1493338461004345353],1493338461004345353,en,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 20, 'quote_count': 0, 'bookmark_count': 2, 'impression_count': 0}","Some interesting stuff from $BRK (specifically non-WEB picks):
 - reduced $CHTR 9% (T Combs)
- reduced $V 13% and $MA 7% (likely Todd Combs)
- added to $LSXMA +36% (T Wesc)
- bought $NU Nu Holdings ($1bn)
- bought $ATVI ($1bn)
- bought small position in $FWONK ($140m)",Find_Me_Value,0,20,1,fin_poster,0.07368893176317215,0.7540964484214783,0.1722145974636078
3561,1686,573356661,2022-02-10 20:26:43+00:00,[1491871272179011592],1491871272179011592,en,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 7, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",$ATUS share repurchases vs. stock price https://t.co/OE7JKj2YQq,Find_Me_Value,0,7,1,fin_poster,0.08545263111591339,0.8696377873420715,0.0449095293879509
3562,1687,573356661,2022-02-10 20:09:44+00:00,[1491866998959185925],1491866998959185925,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 7, 'quote_count': 1, 'bookmark_count': 1, 'impression_count': 0}","Since beginning of June 2018, $ATUS has repurchased $7.8bn worth of shares, avg. price of $27.34. More has been spent than the current market cap of ATUS ($6.8bn)",Find_Me_Value,0,7,0,fin_poster,0.06807079166173935,0.6565436124801636,0.27538561820983887
3563,1688,573356661,2022-02-10 20:03:47+00:00,[1491865500128882701],1491865500128882701,en,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 13, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","Perfect timing for a monster share repurchase Qtr by $ATUS in Q4/2020. $3.0bn spent, 15.3% of FDSO at prices 129% higher than current ($14.92/sh.) https://t.co/geiyULqTqk",Find_Me_Value,0,13,0,fin_poster,0.10945037752389908,0.3684488534927368,0.5221007466316223
3564,1689,573356661,2022-02-03 16:02:31+00:00,[1489268068949835787],1489268068949835787,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0, 'bookmark_count': 1, 'impression_count': 0}","Now, at the time I wrote about $GOOG the price was ~ $1,100/share. Seemed ""cheap"" + strong growth intact, strong competitive position. For $FB, price at time I wrote was $330/share.  - ""valuation"" was cheap (based on *historical* growth) but future growth less certain....",Find_Me_Value,0,3,0,fin_poster,0.1675937920808792,0.6489906907081604,0.18341554701328278
3565,1690,573356661,2022-02-03 16:00:10+00:00,[1489267475535564803],1489267475535564803,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","Back to ~even on $FB position; owning it for me was combo of valuation, stability of users in core FB Blue, still some growth in IG, optionality on monetization for all platforms, &amp; potential capital allocation benefits (buyback, metaverse), but position size reflects uncertainty",Find_Me_Value,0,0,0,fin_poster,0.15936066210269928,0.546184241771698,0.29445505142211914
3566,1691,573356661,2022-02-03 15:57:33+00:00,[1489266820280369156],1489266820280369156,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 15, 'quote_count': 0, 'bookmark_count': 2, 'impression_count': 0}","I wrote about $GOOG and $FB in the last couple of years. Much more bullish at the time on $GOOG than $FB, however, owned both. $GOOG is a ~16% position vs. $FB 3%, which speaks to how confident I was/am* in prospects over the next few years.",Find_Me_Value,0,15,0,fin_poster,0.17300675809383392,0.4481646418571472,0.37882858514785767
3567,1692,573356661,2022-02-02 21:42:18+00:00,[1488991190364168199],1488991190364168199,qme,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 5, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",$FB https://t.co/re7mWC6G1m,Find_Me_Value,0,5,0,fin_poster,0.09278301149606705,0.8335760235786438,0.07364100962877274
3568,1693,573356661,2022-01-27 14:52:43+00:00,[1486713788816519170],1486713788816519170,en,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 6, 'quote_count': 0, 'bookmark_count': 1, 'impression_count': 0}","Tough comps from 2021. Q4-21 broadband net adds +194k vs. 515k in Q4-20. 

Industry issue is that broadband saturation is getting closer, esp. after a blockbuster year like 2020. Penetration of 82.3% US HH end of Q3/2021 (FCC data)

$CMCSA",Find_Me_Value,0,6,1,fin_poster,0.24797289073467255,0.5106133818626404,0.24141369760036469
3569,1694,573356661,2022-01-27 14:45:02+00:00,[1486711854793732096],1486711854793732096,en,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 8, 'quote_count': 1, 'bookmark_count': 4, 'impression_count': 0}","$CMCSA &lt;15x 2021 EPS. Repurchasing ~ $10bn in 2022, dividends of ~$5bn. Repurchased $4.0bn at $54.64/avg price in 2021 https://t.co/gJD7g2nKYj",Find_Me_Value,0,8,2,fin_poster,0.0710553303360939,0.7315406799316406,0.19740402698516846
3570,1695,573356661,2022-01-25 16:19:36+00:00,[1486010876993978370],1486010876993978370,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 10, 'quote_count': 0, 'bookmark_count': 1, 'impression_count': 0}",Just booked flight and hotel. Will be the first year I’m bringing one of my kids. 👏🏼 $BRK https://t.co/px3r7pWlWt,Find_Me_Value,0,10,0,fin_poster,0.02425011433660984,0.2752935588359833,0.7004563808441162
3571,1696,573356661,2022-01-25 15:42:14+00:00,[1486001475524378631],1486001475524378631,en,"{'retweet_count': 1, 'reply_count': 10, 'like_count': 26, 'quote_count': 0, 'bookmark_count': 4, 'impression_count': 0}",$MKL Markel Corp. - dead money for ~ 4 years now....,Find_Me_Value,0,26,1,fin_poster,0.6585546135902405,0.31584370136260986,0.025601670145988464
3572,1697,573356661,2022-01-24 18:02:09+00:00,[1485674297972736002],1485674297972736002,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 18, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","$ATUS deck out Friday

$CMCSA $CHTR update our next week.",Find_Me_Value,0,18,0,fin_poster,0.02219209261238575,0.9020875692367554,0.07572034001350403
3573,1698,52849759,2022-10-28 15:08:38+00:00,[1586012066669887492],1586012066669887492,en,"{'retweet_count': 45, 'reply_count': 45, 'like_count': 686, 'quote_count': 9, 'bookmark_count': 5, 'impression_count': 0}","Turns out the funding was secured #TWTR.  Thanks, Elon. 😀",davidein,0,686,45,fin_poster,0.01165726687759161,0.12890127301216125,0.8594415187835693
3574,1699,52849759,2022-09-26 20:50:15+00:00,[1574501626294870016],1574501626294870016,en,"{'retweet_count': 8, 'reply_count': 20, 'like_count': 132, 'quote_count': 1, 'bookmark_count': 1, 'impression_count': 0}",I guess the Pastrami wasn’t so great.  I never really got a chance to try it 🤣. https://t.co/jBiUlKcmTS,davidein,0,132,8,fin_poster,0.6829738020896912,0.22505134344100952,0.0919749066233635
3575,1700,52849759,2022-09-13 17:37:09+00:00,[1569741990744698882],1569741990744698882,en,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 32, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","Thank you, @CrownUpGuy, for teaming up with me at the @tritonpoker's Coin-Rivet Invitational! Glad we can bring home some winnings to support @newpluralists so they can build a nation of belonging for all! https://t.co/YypShAGUWl",davidein,0,32,5,fin_poster,0.030241427943110466,0.08212753385305405,0.8876310586929321
3576,1701,52849759,2022-06-10 23:37:18+00:00,[1535405778890371072],1535405778890371072,en,"{'retweet_count': 32, 'reply_count': 25, 'like_count': 279, 'quote_count': 12, 'bookmark_count': 82, 'impression_count': 0}",Thanks for including me at @sohnconf 2022.  Such a great cause. Here is my presentation. https://t.co/dxsBvpDtj0.  Next year let’s do it live!,davidein,0,279,32,fin_poster,0.011437498033046722,0.07238160073757172,0.9161808490753174
3577,1702,52849759,2022-03-25 10:57:21+00:00,[1507310665341587456],1507310665341587456,en,"{'retweet_count': 6, 'reply_count': 4, 'like_count': 41, 'quote_count': 1, 'bookmark_count': 1, 'impression_count': 0}",I'm excited to see this release. It’s time for a national conversation about social connection. We must bridge our divides &amp; find ways to work better together. It’s time for a #CallToConnection. I hope you’ll join me. Learn more here: https://t.co/dtJs5Xib6O,davidein,0,41,6,fin_poster,0.02655349113047123,0.15355709195137024,0.8198893666267395
3578,1703,1519143808159559680,2022-12-18 18:02:50+00:00,[1604537688140283904],1604537688140283904,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 48}",Such a good World Cup! Messi is 🐐🐐🐐 #FIFAWorldCup,valuedude,48,0,0,fin_poster,0.03821895271539688,0.06082736700773239,0.9009537100791931
3579,1704,1519143808159559680,2022-12-06 21:31:20+00:00,[1600241505058566144],1600241505058566144,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","“Advice is one thing that is freely given away, but watch that you only take what is worth having.”

This from ""The Richest Man in Babylon"" -- oooof. Hits me hard here on Twitter. https://t.co/MQkQOFabEF",valuedude,0,0,0,fin_poster,0.3644042909145355,0.3170011043548584,0.3185946047306061
3580,1705,1519143808159559680,2022-12-01 01:30:22+00:00,[1598127333554425861],1598127333554425861,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","The big lie: Telling yourself you don't have time to do something important. You have time: it's what you prioritize that matters.

Now - I know we all have stuff going on, but ruthless prioritization and focus is what will get you to where you wanna be.",valuedude,0,0,0,fin_poster,0.2849422097206116,0.5613107085227966,0.15374703705310822
3581,1706,1519143808159559680,2022-11-30 16:58:32+00:00,[1597998524473683969],1597998524473683969,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","#SpotifyWrapped is one of the best ideas out there, @alt_J I’m in the top .5% - you’re the best! https://t.co/WpGKxwXEil",valuedude,0,0,0,fin_poster,0.01850220002233982,0.058941446244716644,0.9225562810897827
3582,1707,1519143808159559680,2022-11-23 18:40:42+00:00,[1595487522280177664],1595487522280177664,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","I love ""Atomic Habits"" by  @JamesClear -  this is solid gold:

""Too often, we fall into an all-or-nothing cycle with our habits...You don’t realize how valuable it is to just show up on your bad (or busy) days. Lost days hurt you more than successful days help you.""",valuedude,0,1,0,fin_poster,0.42162343859672546,0.23116742074489594,0.3472091853618622
3583,1708,1519143808159559680,2022-11-23 17:31:45+00:00,[1595470171598376961],1595470171598376961,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","That's not to say things aren't going to happen in real estate - they are. The number of agents leaving, rising interest rates, etc. But tech is going to have to be laser focused on actual EBITDA.",valuedude,0,0,0,fin_poster,0.2739359140396118,0.667814314365387,0.05824971944093704
3584,1709,1519143808159559680,2022-11-23 17:31:45+00:00,[1595470169928630272],1595470169928630272,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","As Buffett said, we're going to be finding out in #tech who has been swimming naked when the tide comes in.

I transitioned out of tech this fall into real estate appraisal - I think in the long run it will be a better move for me. And I think a reckoning is coming for tech.",valuedude,0,0,0,fin_poster,0.07504516839981079,0.24395526945590973,0.6809995770454407
3585,1710,1519143808159559680,2022-11-19 17:55:44+00:00,[1594026653482504192],1594026653482504192,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","One of my favorite investing series from @JLCollinsNH is the stock series. A friend and I made a commitment to read and share our thoughts on @discord. Thank you - it's so great!

https://t.co/GmqTYtQBY0",valuedude,0,0,0,fin_poster,0.014762996695935726,0.07097332179546356,0.9142636656761169
3586,1711,1519143808159559680,2022-11-19 17:53:07+00:00,[1594025994041536512],1594025994041536512,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","Landlord horror story: Notification that the heat isn't working in our midwest duplex when it's in the low 20s. So glad to have a great property management company on it right away, but yikes.",valuedude,0,0,0,fin_poster,0.8734694123268127,0.06782689690589905,0.058703694492578506
3587,1712,1519143808159559680,2022-11-14 00:30:23+00:00,[1591951643335340033],1591951643335340033,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",Go packers!!! #GoPackGo,valuedude,0,0,0,fin_poster,0.020899880677461624,0.15743350982666016,0.8216665983200073
3588,1713,1519143808159559680,2022-11-10 01:24:54+00:00,[1590515811793666053],1590515811793666053,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","The dream: “A good strong tenant mix with long-term leases. To be honest, it’s the 'golden eggs' of properties. Those are the things you really need to look out for when looking to invest,” says Re-Leased Australasian Managing Director Jana Hood. https://t.co/wxbFL03wjm",valuedude,0,0,0,fin_poster,0.11009776592254639,0.4042936861515045,0.4856085479259491
3589,1714,1519143808159559680,2022-11-10 01:24:54+00:00,[1590515810413727744],1590515810413727744,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","A low WALE tells a story about potentials: upcoming turnover costs, risks to income streams, but also maybe an opportunity to boost rents to market rates?

A high WALE means more stability, but if you're locked into lower rates that diminishes the value.",valuedude,0,0,0,fin_poster,0.1984059363603592,0.4990856647491455,0.3025083839893341
3590,1715,1519143808159559680,2022-11-10 01:24:53+00:00,[1590515808287199232],1590515808287199232,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","Another term for it is WALE - Weighted Average Lease Expiry - which I kinda like more. If you're gonna do acronyms, make them shorter! https://t.co/8G1dGvrCgO",valuedude,0,0,0,fin_poster,0.10464958846569061,0.5477320551872253,0.3476184010505676
3591,1716,1519143808159559680,2022-11-10 01:24:51+00:00,[1590515799751811073],1590515799751811073,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","You can get a bit more granular depending on the lease, but it's an easy way to understand time left on the lease....and upcoming vacancy. Something especially important in times of a recession.",valuedude,0,0,0,fin_poster,0.10623644292354584,0.4175630211830139,0.4762004315853119
3592,1717,1519143808159559680,2022-11-10 01:24:51+00:00,[1590515798271197186],1590515798271197186,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","Term I learned: WAULT - the weighted average unexpired lease term.

Add up all the contracted rental income til the lease(s) expire and then divide it by the contracted annual rate.

It's a high-level measure to quickly judge a property or portfolio to understand lease time left.",valuedude,0,0,0,fin_poster,0.10628599673509598,0.7731927633285522,0.12052121013402939
3593,1718,1519143808159559680,2022-11-09 03:21:22+00:00,[1590182734768771073],1590182734768771073,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","Say it with me: Financial Regulations like Dodd-Frank are important! 

#Crypto",valuedude,0,0,0,fin_poster,0.04374266415834427,0.38020431995391846,0.5760530829429626
3594,1719,1519143808159559680,2022-11-04 17:48:05+00:00,[1588588909113802754],1588588909113802754,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","Action is better than reading inspiring Twitter threads. You gotta do the work. 

&gt;&gt;&gt;Not a thread&lt;&lt;&lt;",valuedude,0,0,0,fin_poster,0.03198157250881195,0.37062257528305054,0.5973958969116211
3595,1720,1519143808159559680,2022-11-03 16:46:16+00:00,[1588210966075883520],1588210966075883520,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",Link: https://t.co/rlOjeslfy9,valuedude,0,0,0,fin_poster,0.07113431394100189,0.8509908318519592,0.07787482440471649
3596,1721,1519143808159559680,2022-11-03 16:46:16+00:00,[1588210964586864640],1588210964586864640,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","The real takeaway: Some markets are stronger than others, some properties require continual updates and management, and some investors got greedy and bought up homes that didn't adequately cash flow.",valuedude,0,0,0,fin_poster,0.8365452289581299,0.14478787779808044,0.018666913732886314
3597,1722,1519143808159559680,2022-11-03 16:46:15+00:00,[1588210962951114754],1588210962951114754,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","""Occupancy rates fell in 31 of the top 50 largest U.S. short-term rental markets from July through September, according to AirDNA. In August, AirDNA reported that markets where supply had grown by more than 50% had an average occupancy decline of over 10%...""",valuedude,0,0,0,fin_poster,0.14338938891887665,0.6507307887077332,0.205879807472229
3598,1723,1519143808159559680,2022-11-03 16:46:15+00:00,[1588210961348902913],1588210961348902913,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","""A report this week by property broker @PacasoHomes found that sales of luxury second homes and investment properties were up approximately 235% from April to June of this year compared to pre-pandemic levels.""",valuedude,0,0,0,fin_poster,0.06894437968730927,0.7952563166618347,0.13579928874969482
3599,1724,1519143808159559680,2022-11-03 16:46:14+00:00,[1588210959595712512],1588210959595712512,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","The #Airbnb apocalypse is beginning.

""...market analysts say many U.S. Airbnbs are sitting empty because so many wealthier people and investors listed short-term rentals on the site, in the wake of a pandemic-fueled boom.""

https://t.co/rlOjeslfy9",valuedude,0,0,0,fin_poster,0.7973864078521729,0.17679162323474884,0.025821944698691368
3600,1725,1519143808159559680,2022-11-03 03:33:19+00:00,[1588011415234744320],1588011415234744320,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","So there you have it! The top 10 trends.

The report is great and has so much more information and you can find it here:
https://t.co/VRHPnTLDi3",valuedude,0,0,0,fin_poster,0.015092657878994942,0.12482157349586487,0.8600858449935913
3601,1726,1519143808159559680,2022-11-03 03:33:19+00:00,[1588011414064488448],1588011414064488448,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","Trend 10: Action through Regulation
Growing Environmental, Social, and Governance (ESG) are intensifying from industry groups, investors, and government regulation.

Expect a lot of change to happen.",valuedude,0,0,0,fin_poster,0.04198326915502548,0.3311629593372345,0.6268537044525146
3602,1727,1519143808159559680,2022-11-03 03:33:19+00:00,[1588011412890140674],1588011412890140674,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","Trend 9: Climate Change's Impact

Weighing changes with rising temperatures including health risks, energy costs, power outages, droughts, etc will test the CRE sector. 

Building resilience will be a key theme with buildings &gt;&gt; water efficiency, solar, etc.",valuedude,0,0,0,fin_poster,0.11773616820573807,0.7440931797027588,0.13817071914672852
